MID,IsEdible,CapShape,CapSurface,CapColor,HasBruises,Odor,Gill_IsAttached,GillSpacingIsCrowded,GillSizeBroad,GillColor,StalkShapeIsTapering,StalkRoot,StalkSurfaceAboveRing,StalkSurfaceBelowRing,StalkColorAboveRing,StalkColorBelowRing,VeilColor,RingNumber,RingType,SporePrintColor,Population,Habitat
3553,0,3,2,8,0,5,0,0,1,13,0,1,3,3,1,10,9,1,3,11,6,1
3554,0,3,2,8,0,5,0,0,1,13,0,1,3,3,1,10,9,1,3,11,6,4
3555,0,3,2,8,0,5,0,0,1,13,0,1,3,3,1,10,9,1,3,11,6,7
3556,0,3,2,8,0,5,0,0,1,13,0,1,3,3,1,10,9,1,3,11,5,1
3557,0,3,2,8,0,5,0,0,1,13,0,1,3,3,1,13,9,1,3,11,6,1
3558,0,3,2,8,0,5,0,0,1,13,0,1,3,3,1,13,9,1,3,11,6,4
3559,0,3,2,8,0,5,0,0,1,13,0,1,3,3,1,13,9,1,3,11,6,7
3560,0,3,2,8,0,5,0,0,1,13,0,1,3,3,1,13,9,1,3,11,5,1
3561,0,3,2,8,0,5,0,0,1,13,0,1,3,3,1,1,9,1,3,11,6,1
3562,0,3,2,8,0,5,0,0,1,13,0,1,3,3,1,1,9,1,3,11,6,4
3563,0,3,2,8,0,5,0,0,1,13,0,1,3,3,1,1,9,1,3,11,6,7
3564,0,3,2,8,0,5,0,0,1,13,0,1,3,3,1,1,9,1,3,11,5,7
3565,0,3,2,8,0,5,0,0,1,11,0,1,3,3,10,10,9,1,3,11,6,7
3566,0,3,2,8,0,5,0,0,1,11,0,1,3,3,10,10,9,1,3,11,5,4
3567,0,3,2,8,0,5,0,0,1,11,0,1,3,3,10,13,9,1,3,11,6,4
3568,0,3,2,8,0,5,0,0,1,11,0,1,3,3,10,13,9,1,3,11,5,4
3569,0,3,2,8,0,5,0,0,1,11,0,1,3,3,10,1,9,1,3,11,6,1
3570,0,3,2,8,0,5,0,0,1,11,0,1,3,3,10,1,9,1,3,11,6,7
3571,0,3,2,8,0,5,0,0,1,11,0,1,3,3,10,1,9,1,3,11,5,1
3572,0,3,2,8,0,5,0,0,1,11,0,1,3,3,10,1,9,1,3,11,5,4
3573,0,3,2,8,0,5,0,0,1,11,0,1,3,3,10,1,9,1,3,11,5,7
3574,0,3,2,8,0,5,0,0,1,11,0,1,3,3,13,10,9,1,3,11,6,1
3575,0,3,2,8,0,5,0,0,1,11,0,1,3,3,13,10,9,1,3,11,6,4
3576,0,3,2,8,0,5,0,0,1,11,0,1,3,3,13,10,9,1,3,11,5,4
3577,0,3,2,8,0,5,0,0,1,11,0,1,3,3,13,10,9,1,3,11,5,7
3578,0,3,2,8,0,5,0,0,1,11,0,1,3,3,13,13,9,1,3,11,6,1
3579,0,3,2,8,0,5,0,0,1,11,0,1,3,3,13,13,9,1,3,11,6,7
3580,0,3,2,8,0,5,0,0,1,11,0,1,3,3,13,1,9,1,3,11,6,1
3581,0,3,2,8,0,5,0,0,1,11,0,1,3,3,13,1,9,1,3,11,5,1
3582,0,3,2,8,0,5,0,0,1,11,0,1,3,3,1,10,9,1,3,11,6,1
3583,0,3,2,8,0,5,0,0,1,11,0,1,3,3,1,10,9,1,3,11,5,1
3584,0,3,2,8,0,5,0,0,1,11,0,1,3,3,1,13,9,1,3,11,6,7
3585,0,3,2,8,0,5,0,0,1,11,0,1,3,3,1,13,9,1,3,11,5,4
3586,0,3,2,8,0,5,0,0,1,11,0,1,3,3,1,1,9,1,3,11,6,1
3587,0,3,2,8,0,5,0,0,1,11,0,1,3,3,1,1,9,1,3,11,6,4
3588,0,3,2,8,0,5,0,0,1,11,0,1,3,3,1,1,9,1,3,11,6,7
3589,0,3,2,8,0,5,0,0,1,11,0,1,3,3,1,1,9,1,3,11,5,1
3590,0,3,2,8,0,5,0,0,1,11,0,1,3,3,1,1,9,1,3,11,5,4
3591,0,3,2,8,0,5,0,0,1,11,0,1,3,3,1,1,9,1,3,11,5,7
3592,0,3,2,4,0,5,0,0,1,8,0,1,3,3,10,10,9,1,3,11,6,1
3593,0,3,2,4,0,5,0,0,1,8,0,1,3,3,10,10,9,1,3,11,6,4
3594,0,3,2,4,0,5,0,0,1,8,0,1,3,3,10,10,9,1,3,11,5,1
3595,0,3,2,4,0,5,0,0,1,8,0,1,3,3,10,10,9,1,3,11,5,7
3596,0,3,2,4,0,5,0,0,1,8,0,1,3,3,10,13,9,1,3,11,6,1
3597,0,3,2,4,0,5,0,0,1,8,0,1,3,3,10,13,9,1,3,11,5,1
3598,0,3,2,4,0,5,0,0,1,8,0,1,3,3,10,13,9,1,3,11,5,4
3599,0,3,2,4,0,5,0,0,1,8,0,1,3,3,10,1,9,1,3,11,6,4
3600,0,3,2,4,0,5,0,0,1,8,0,1,3,3,10,1,9,1,3,11,6,7
3601,0,3,2,4,0,5,0,0,1,8,0,1,3,3,13,10,9,1,3,11,6,4
3602,0,3,2,4,0,5,0,0,1,8,0,1,3,3,13,10,9,1,3,11,5,4
3603,0,3,2,4,0,5,0,0,1,8,0,1,3,3,13,13,9,1,3,11,6,1
3604,0,3,2,4,0,5,0,0,1,8,0,1,3,3,13,13,9,1,3,11,5,4
3605,0,3,2,4,0,5,0,0,1,8,0,1,3,3,13,1,9,1,3,11,6,1
3606,0,3,2,4,0,5,0,0,1,8,0,1,3,3,13,1,9,1,3,11,6,4
3607,0,3,2,4,0,5,0,0,1,8,0,1,3,3,13,1,9,1,3,11,6,7
3608,0,3,2,4,0,5,0,0,1,8,0,1,3,3,13,1,9,1,3,11,5,1
3609,0,3,2,4,0,5,0,0,1,8,0,1,3,3,13,1,9,1,3,11,5,4
3610,0,3,2,4,0,5,0,0,1,8,0,1,3,3,13,1,9,1,3,11,5,7
3611,0,3,2,4,0,5,0,0,1,8,0,1,3,3,1,10,9,1,3,11,5,1
3612,0,3,2,4,0,5,0,0,1,8,0,1,3,3,1,10,9,1,3,11,5,7
3613,0,3,2,4,0,5,0,0,1,8,0,1,3,3,1,13,9,1,3,11,6,1
3614,0,3,2,4,0,5,0,0,1,8,0,1,3,3,1,13,9,1,3,11,5,1
3615,0,3,2,4,0,5,0,0,1,8,0,1,3,3,1,1,9,1,3,11,6,4
3616,0,3,2,4,0,5,0,0,1,8,0,1,3,3,1,1,9,1,3,11,5,1
3617,0,3,2,4,0,5,0,0,1,13,0,1,3,3,10,10,9,1,3,11,6,1
3618,0,3,2,4,0,5,0,0,1,13,0,1,3,3,10,10,9,1,3,11,5,1
3619,0,3,2,4,0,5,0,0,1,13,0,1,3,3,10,10,9,1,3,11,5,4
3620,0,3,2,4,0,5,0,0,1,13,0,1,3,3,10,13,9,1,3,11,6,4
3621,0,3,2,4,0,5,0,0,1,13,0,1,3,3,10,13,9,1,3,11,5,1
3622,0,3,2,4,0,5,0,0,1,13,0,1,3,3,10,13,9,1,3,11,5,4
3623,0,3,2,4,0,5,0,0,1,13,0,1,3,3,10,13,9,1,3,11,5,7
3624,0,3,2,4,0,5,0,0,1,13,0,1,3,3,10,1,9,1,3,11,6,7
3625,0,3,2,4,0,5,0,0,1,13,0,1,3,3,10,1,9,1,3,11,5,1
3626,0,3,2,4,0,5,0,0,1,13,0,1,3,3,13,10,9,1,3,11,6,1
3627,0,3,2,4,0,5,0,0,1,13,0,1,3,3,13,10,9,1,3,11,6,7
3628,0,3,2,4,0,5,0,0,1,13,0,1,3,3,13,10,9,1,3,11,5,4
3629,0,3,2,4,0,5,0,0,1,13,0,1,3,3,13,13,9,1,3,11,6,1
3630,0,3,2,4,0,5,0,0,1,13,0,1,3,3,13,13,9,1,3,11,6,7
3631,0,3,2,4,0,5,0,0,1,13,0,1,3,3,13,13,9,1,3,11,5,4
3632,0,3,2,4,0,5,0,0,1,13,0,1,3,3,13,1,9,1,3,11,6,1
3633,0,3,2,4,0,5,0,0,1,13,0,1,3,3,13,1,9,1,3,11,6,4
3634,0,3,2,4,0,5,0,0,1,13,0,1,3,3,13,1,9,1,3,11,6,7
3635,0,3,2,4,0,5,0,0,1,13,0,1,3,3,13,1,9,1,3,11,5,4
3636,0,3,2,4,0,5,0,0,1,13,0,1,3,3,1,10,9,1,3,11,6,1
3637,0,3,2,4,0,5,0,0,1,13,0,1,3,3,1,10,9,1,3,11,6,7
3638,0,3,2,4,0,5,0,0,1,13,0,1,3,3,1,10,9,1,3,11,5,1
3639,0,3,2,4,0,5,0,0,1,13,0,1,3,3,1,10,9,1,3,11,5,7
3640,0,3,2,4,0,5,0,0,1,13,0,1,3,3,1,13,9,1,3,11,6,1
3641,0,3,2,4,0,5,0,0,1,13,0,1,3,3,1,13,9,1,3,11,6,4
3642,0,3,2,4,0,5,0,0,1,13,0,1,3,3,1,13,9,1,3,11,5,1
3643,0,3,2,4,0,5,0,0,1,13,0,1,3,3,1,1,9,1,3,11,6,7
3644,0,3,2,4,0,5,0,0,1,11,0,1,3,3,10,10,9,1,3,11,6,1
3645,0,3,2,4,0,5,0,0,1,11,0,1,3,3,10,10,9,1,3,11,6,7
3646,0,3,2,4,0,5,0,0,1,11,0,1,3,3,10,10,9,1,3,11,5,1
3647,0,3,2,4,0,5,0,0,1,11,0,1,3,3,10,10,9,1,3,11,5,4
3648,0,3,2,4,0,5,0,0,1,11,0,1,3,3,10,10,9,1,3,11,5,7
3649,0,3,2,4,0,5,0,0,1,11,0,1,3,3,10,13,9,1,3,11,6,7
3650,0,3,2,4,0,5,0,0,1,11,0,1,3,3,10,13,9,1,3,11,5,1
3651,0,3,2,4,0,5,0,0,1,11,0,1,3,3,10,1,9,1,3,11,6,1
3652,0,3,2,4,0,5,0,0,1,11,0,1,3,3,10,1,9,1,3,11,5,1
3653,0,3,2,4,0,5,0,0,1,11,0,1,3,3,10,1,9,1,3,11,5,4
3654,0,3,2,4,0,5,0,0,1,11,0,1,3,3,13,13,9,1,3,11,6,7
3655,0,3,2,4,0,5,0,0,1,11,0,1,3,3,13,13,9,1,3,11,5,1
3656,0,3,2,4,0,5,0,0,1,11,0,1,3,3,13,13,9,1,3,11,5,7
3657,0,3,2,4,0,5,0,0,1,11,0,1,3,3,13,1,9,1,3,11,6,1
3658,0,3,2,4,0,5,0,0,1,11,0,1,3,3,13,1,9,1,3,11,6,7
3659,0,3,2,4,0,5,0,0,1,11,0,1,3,3,1,10,9,1,3,11,6,4
3660,0,3,2,4,0,5,0,0,1,11,0,1,3,3,1,10,9,1,3,11,5,1
3661,0,3,2,4,0,5,0,0,1,11,0,1,3,3,1,10,9,1,3,11,5,7
3662,0,3,2,4,0,5,0,0,1,11,0,1,3,3,1,13,9,1,3,11,6,1
3663,0,3,2,4,0,5,0,0,1,11,0,1,3,3,1,13,9,1,3,11,6,7
3664,0,3,2,4,0,5,0,0,1,11,0,1,3,3,1,13,9,1,3,11,5,1
3665,0,3,2,4,0,5,0,0,1,11,0,1,3,3,1,1,9,1,3,11,6,7
3666,0,3,2,4,0,5,0,0,1,11,0,1,3,3,1,1,9,1,3,11,5,1
3667,0,3,2,4,0,5,0,0,1,11,0,1,3,3,1,1,9,1,3,11,5,4
3668,0,3,2,4,0,5,0,0,1,11,0,1,3,3,1,1,9,1,3,11,5,7
3669,0,4,1,8,0,5,0,0,1,8,0,1,3,3,10,10,9,1,3,11,6,1
3670,0,4,1,8,0,5,0,0,1,8,0,1,3,3,10,10,9,1,3,11,6,7
3671,0,4,1,8,0,5,0,0,1,8,0,1,3,3,10,13,9,1,3,11,6,7
3672,0,4,1,8,0,5,0,0,1,8,0,1,3,3,10,13,9,1,3,11,5,4
3673,0,4,1,8,0,5,0,0,1,8,0,1,3,3,10,1,9,1,3,11,6,7
3674,0,4,1,8,0,5,0,0,1,8,0,1,3,3,10,1,9,1,3,11,5,1
3675,0,4,1,8,0,5,0,0,1,8,0,1,3,3,10,1,9,1,3,11,5,7
3676,0,4,1,8,0,5,0,0,1,8,0,1,3,3,13,10,9,1,3,11,6,4
3677,0,4,1,8,0,5,0,0,1,8,0,1,3,3,13,10,9,1,3,11,6,7
3678,0,4,1,8,0,5,0,0,1,8,0,1,3,3,13,10,9,1,3,11,5,7
3679,0,4,1,8,0,5,0,0,1,8,0,1,3,3,13,13,9,1,3,11,6,1
3680,0,4,1,8,0,5,0,0,1,8,0,1,3,3,13,13,9,1,3,11,6,4
3681,0,4,1,8,0,5,0,0,1,8,0,1,3,3,13,13,9,1,3,11,5,4
3682,0,4,1,8,0,5,0,0,1,8,0,1,3,3,13,13,9,1,3,11,5,7
3683,0,4,1,8,0,5,0,0,1,8,0,1,3,3,13,1,9,1,3,11,6,1
3684,0,4,1,8,0,5,0,0,1,8,0,1,3,3,13,1,9,1,3,11,6,4
3685,0,4,1,8,0,5,0,0,1,8,0,1,3,3,13,1,9,1,3,11,6,7
3686,0,4,1,8,0,5,0,0,1,8,0,1,3,3,13,1,9,1,3,11,5,7
3687,0,4,1,8,0,5,0,0,1,8,0,1,3,3,1,10,9,1,3,11,5,4
3688,0,4,1,8,0,5,0,0,1,8,0,1,3,3,1,10,9,1,3,11,5,7
3689,0,4,1,8,0,5,0,0,1,8,0,1,3,3,1,13,9,1,3,11,6,7
3690,0,4,1,8,0,5,0,0,1,8,0,1,3,3,1,13,9,1,3,11,5,1
3691,0,4,1,8,0,5,0,0,1,8,0,1,3,3,1,13,9,1,3,11,5,4
3692,0,4,1,8,0,5,0,0,1,8,0,1,3,3,1,1,9,1,3,11,6,7
3693,0,4,1,8,0,5,0,0,1,8,0,1,3,3,1,1,9,1,3,11,5,4
3694,0,4,1,8,0,5,0,0,1,8,0,1,3,3,1,1,9,1,3,11,5,7
3695,0,4,1,8,0,5,0,0,1,13,0,1,3,3,10,10,9,1,3,11,6,1
3696,0,4,1,8,0,5,0,0,1,13,0,1,3,3,10,10,9,1,3,11,6,4
3697,0,4,1,8,0,5,0,0,1,13,0,1,3,3,10,10,9,1,3,11,6,7
3698,0,4,1,8,0,5,0,0,1,13,0,1,3,3,10,10,9,1,3,11,5,4
3699,0,4,1,8,0,5,0,0,1,13,0,1,3,3,10,13,9,1,3,11,6,7
3700,0,4,1,8,0,5,0,0,1,13,0,1,3,3,10,13,9,1,3,11,5,1
3701,0,4,1,8,0,5,0,0,1,13,0,1,3,3,10,1,9,1,3,11,5,1
3702,0,4,1,8,0,5,0,0,1,13,0,1,3,3,10,1,9,1,3,11,5,7
3703,0,4,1,8,0,5,0,0,1,13,0,1,3,3,13,10,9,1,3,11,6,1
3704,0,4,1,8,0,5,0,0,1,13,0,1,3,3,13,10,9,1,3,11,6,7
3705,0,4,1,8,0,5,0,0,1,13,0,1,3,3,13,10,9,1,3,11,5,4
3706,0,4,1,8,0,5,0,0,1,13,0,1,3,3,13,13,9,1,3,11,6,1
3707,0,4,1,8,0,5,0,0,1,13,0,1,3,3,13,13,9,1,3,11,6,4
3708,0,4,1,8,0,5,0,0,1,13,0,1,3,3,13,13,9,1,3,11,5,1
3709,0,4,1,8,0,5,0,0,1,13,0,1,3,3,13,13,9,1,3,11,5,4
3710,0,4,1,8,0,5,0,0,1,13,0,1,3,3,13,1,9,1,3,11,6,1
3711,0,4,1,8,0,5,0,0,1,13,0,1,3,3,13,1,9,1,3,11,6,7
3712,0,4,1,8,0,5,0,0,1,13,0,1,3,3,13,1,9,1,3,11,5,4
3713,0,4,1,8,0,5,0,0,1,13,0,1,3,3,13,1,9,1,3,11,5,7
3714,0,4,1,8,0,5,0,0,1,13,0,1,3,3,1,10,9,1,3,11,6,7
3715,0,4,1,8,0,5,0,0,1,13,0,1,3,3,1,10,9,1,3,11,5,7
3716,0,4,1,8,0,5,0,0,1,13,0,1,3,3,1,13,9,1,3,11,6,1
3717,0,4,1,8,0,5,0,0,1,13,0,1,3,3,1,13,9,1,3,11,5,1
3718,0,4,1,8,0,5,0,0,1,13,0,1,3,3,1,13,9,1,3,11,5,4
3719,0,4,1,8,0,5,0,0,1,13,0,1,3,3,1,13,9,1,3,11,5,7
3720,0,4,1,8,0,5,0,0,1,13,0,1,3,3,1,1,9,1,3,11,6,1
3721,0,4,1,8,0,5,0,0,1,13,0,1,3,3,1,1,9,1,3,11,6,4
3722,0,4,1,8,0,5,0,0,1,13,0,1,3,3,1,1,9,1,3,11,6,7
3723,0,4,1,8,0,5,0,0,1,13,0,1,3,3,1,1,9,1,3,11,5,4
3724,0,4,1,8,0,5,0,0,1,11,0,1,3,3,10,10,9,1,3,11,6,4
3725,0,4,1,8,0,5,0,0,1,11,0,1,3,3,10,10,9,1,3,11,6,7
3726,0,4,1,8,0,5,0,0,1,11,0,1,3,3,10,10,9,1,3,11,5,1
3727,0,4,1,8,0,5,0,0,1,11,0,1,3,3,10,10,9,1,3,11,5,4
3728,0,4,1,8,0,5,0,0,1,11,0,1,3,3,10,13,9,1,3,11,6,7
3729,0,4,1,8,0,5,0,0,1,11,0,1,3,3,10,1,9,1,3,11,6,4
3730,0,4,1,8,0,5,0,0,1,11,0,1,3,3,10,1,9,1,3,11,5,1
3731,0,4,1,8,0,5,0,0,1,11,0,1,3,3,10,1,9,1,3,11,5,4
3732,0,4,1,8,0,5,0,0,1,11,0,1,3,3,10,1,9,1,3,11,5,7
3733,0,4,1,8,0,5,0,0,1,11,0,1,3,3,13,10,9,1,3,11,6,7
3734,0,4,1,8,0,5,0,0,1,11,0,1,3,3,13,10,9,1,3,11,5,1
3735,0,4,1,8,0,5,0,0,1,11,0,1,3,3,13,10,9,1,3,11,5,7
3736,0,4,1,8,0,5,0,0,1,11,0,1,3,3,13,13,9,1,3,11,6,4
3737,0,4,1,8,0,5,0,0,1,11,0,1,3,3,13,13,9,1,3,11,6,7
3738,0,4,1,8,0,5,0,0,1,11,0,1,3,3,13,1,9,1,3,11,6,1
3739,0,4,1,8,0,5,0,0,1,11,0,1,3,3,13,1,9,1,3,11,5,1
3740,0,4,1,8,0,5,0,0,1,11,0,1,3,3,13,1,9,1,3,11,5,4
3741,0,4,1,8,0,5,0,0,1,11,0,1,3,3,13,1,9,1,3,11,5,7
3742,0,4,1,8,0,5,0,0,1,11,0,1,3,3,1,10,9,1,3,11,6,4
3743,0,4,1,8,0,5,0,0,1,11,0,1,3,3,1,10,9,1,3,11,6,7
3744,0,4,1,8,0,5,0,0,1,11,0,1,3,3,1,13,9,1,3,11,6,1
3745,0,4,1,8,0,5,0,0,1,11,0,1,3,3,1,13,9,1,3,11,6,4
3746,0,4,1,8,0,5,0,0,1,11,0,1,3,3,1,13,9,1,3,11,6,7
3747,0,4,1,8,0,5,0,0,1,11,0,1,3,3,1,13,9,1,3,11,5,1
3748,0,4,1,8,0,5,0,0,1,11,0,1,3,3,1,13,9,1,3,11,5,4
3749,0,4,1,8,0,5,0,0,1,11,0,1,3,3,1,13,9,1,3,11,5,7
3750,0,4,1,8,0,5,0,0,1,11,0,1,3,3,1,1,9,1,3,11,6,4
3751,0,4,1,8,0,5,0,0,1,11,0,1,3,3,1,1,9,1,3,11,6,7
3752,0,4,1,8,0,5,0,0,1,11,0,1,3,3,1,1,9,1,3,11,5,1
3753,0,4,1,8,0,5,0,0,1,11,0,1,3,3,1,1,9,1,3,11,5,4
3754,0,4,1,8,0,5,0,0,1,11,0,1,3,3,1,1,9,1,3,11,5,7
3755,0,4,1,4,0,5,0,0,1,8,0,1,3,3,10,10,9,1,3,11,6,1
3756,0,4,1,4,0,5,0,0,1,8,0,1,3,3,10,10,9,1,3,11,6,4
3757,0,4,1,4,0,5,0,0,1,8,0,1,3,3,10,10,9,1,3,11,6,7
3758,0,4,1,4,0,5,0,0,1,8,0,1,3,3,10,10,9,1,3,11,5,4
3759,0,4,1,4,0,5,0,0,1,8,0,1,3,3,10,10,9,1,3,11,5,7
3760,0,4,1,4,0,5,0,0,1,8,0,1,3,3,10,13,9,1,3,11,6,7
3761,0,4,1,4,0,5,0,0,1,8,0,1,3,3,10,13,9,1,3,11,5,4
3762,0,4,1,4,0,5,0,0,1,8,0,1,3,3,10,1,9,1,3,11,6,1
3763,0,4,1,4,0,5,0,0,1,8,0,1,3,3,10,1,9,1,3,11,6,4
3764,0,4,1,4,0,5,0,0,1,8,0,1,3,3,10,1,9,1,3,11,6,7
3765,0,4,1,4,0,5,0,0,1,8,0,1,3,3,10,1,9,1,3,11,5,1
3766,0,4,1,4,0,5,0,0,1,8,0,1,3,3,13,10,9,1,3,11,6,1
3767,0,4,1,4,0,5,0,0,1,8,0,1,3,3,13,10,9,1,3,11,6,4
3768,0,4,1,4,0,5,0,0,1,8,0,1,3,3,13,10,9,1,3,11,5,1
3769,0,4,1,4,0,5,0,0,1,8,0,1,3,3,13,10,9,1,3,11,5,7
3770,0,4,1,4,0,5,0,0,1,8,0,1,3,3,13,13,9,1,3,11,6,1
3771,0,4,1,4,0,5,0,0,1,8,0,1,3,3,13,13,9,1,3,11,6,4
3772,0,4,1,4,0,5,0,0,1,8,0,1,3,3,13,13,9,1,3,11,5,7
3773,0,4,1,4,0,5,0,0,1,8,0,1,3,3,13,1,9,1,3,11,6,1
3774,0,4,1,4,0,5,0,0,1,8,0,1,3,3,13,1,9,1,3,11,6,7
3775,0,4,1,4,0,5,0,0,1,8,0,1,3,3,13,1,9,1,3,11,5,1
3776,0,4,1,4,0,5,0,0,1,8,0,1,3,3,13,1,9,1,3,11,5,7
3777,0,4,1,4,0,5,0,0,1,8,0,1,3,3,1,10,9,1,3,11,6,1
3778,0,4,1,4,0,5,0,0,1,8,0,1,3,3,1,10,9,1,3,11,6,4
3779,0,4,1,4,0,5,0,0,1,8,0,1,3,3,1,10,9,1,3,11,5,4
3780,0,4,1,4,0,5,0,0,1,8,0,1,3,3,1,13,9,1,3,11,6,1
3781,0,4,1,4,0,5,0,0,1,8,0,1,3,3,1,13,9,1,3,11,6,7
3782,0,4,1,4,0,5,0,0,1,8,0,1,3,3,1,1,9,1,3,11,6,1
3783,0,4,1,4,0,5,0,0,1,8,0,1,3,3,1,1,9,1,3,11,6,7
3784,0,4,1,4,0,5,0,0,1,8,0,1,3,3,1,1,9,1,3,11,5,1
3785,0,4,1,4,0,5,0,0,1,13,0,1,3,3,10,10,9,1,3,11,6,1
3786,0,4,1,4,0,5,0,0,1,13,0,1,3,3,10,10,9,1,3,11,6,7
3787,0,4,1,4,0,5,0,0,1,13,0,1,3,3,10,10,9,1,3,11,5,1
3788,0,4,1,4,0,5,0,0,1,13,0,1,3,3,10,10,9,1,3,11,5,7
3789,0,4,1,4,0,5,0,0,1,13,0,1,3,3,10,13,9,1,3,11,5,4
3790,0,4,1,4,0,5,0,0,1,13,0,1,3,3,10,1,9,1,3,11,6,1
3791,0,4,1,4,0,5,0,0,1,13,0,1,3,3,10,1,9,1,3,11,6,4
3792,0,4,1,4,0,5,0,0,1,13,0,1,3,3,10,1,9,1,3,11,5,1
3793,0,4,1,4,0,5,0,0,1,13,0,1,3,3,10,1,9,1,3,11,5,7
3794,0,4,1,4,0,5,0,0,1,13,0,1,3,3,13,10,9,1,3,11,6,1
3795,0,4,1,4,0,5,0,0,1,13,0,1,3,3,13,10,9,1,3,11,6,7
3796,0,4,1,4,0,5,0,0,1,13,0,1,3,3,13,10,9,1,3,11,5,1
3797,0,4,1,4,0,5,0,0,1,13,0,1,3,3,13,10,9,1,3,11,5,4
3798,0,4,1,4,0,5,0,0,1,13,0,1,3,3,13,10,9,1,3,11,5,7
3799,0,4,1,4,0,5,0,0,1,13,0,1,3,3,13,13,9,1,3,11,6,1
3800,0,4,1,4,0,5,0,0,1,13,0,1,3,3,13,13,9,1,3,11,6,7
3801,0,4,1,4,0,5,0,0,1,13,0,1,3,3,13,13,9,1,3,11,5,4
3802,0,4,1,4,0,5,0,0,1,13,0,1,3,3,13,1,9,1,3,11,6,7
3803,0,4,1,4,0,5,0,0,1,13,0,1,3,3,13,1,9,1,3,11,5,1
3804,0,4,1,4,0,5,0,0,1,13,0,1,3,3,13,1,9,1,3,11,5,4
3805,0,4,1,4,0,5,0,0,1,13,0,1,3,3,1,10,9,1,3,11,6,1
3806,0,4,1,4,0,5,0,0,1,13,0,1,3,3,1,10,9,1,3,11,5,4
3807,0,4,1,4,0,5,0,0,1,13,0,1,3,3,1,10,9,1,3,11,5,7
3808,0,4,1,4,0,5,0,0,1,13,0,1,3,3,1,13,9,1,3,11,6,7
3809,0,4,1,4,0,5,0,0,1,13,0,1,3,3,1,13,9,1,3,11,5,1
3810,0,4,1,4,0,5,0,0,1,13,0,1,3,3,1,13,9,1,3,11,5,4
3811,0,4,1,4,0,5,0,0,1,13,0,1,3,3,1,13,9,1,3,11,5,7
3812,0,4,1,4,0,5,0,0,1,13,0,1,3,3,1,1,9,1,3,11,6,1
3813,0,4,1,4,0,5,0,0,1,13,0,1,3,3,1,1,9,1,3,11,6,4
3814,0,4,1,4,0,5,0,0,1,13,0,1,3,3,1,1,9,1,3,11,6,7
3815,0,4,1,4,0,5,0,0,1,13,0,1,3,3,1,1,9,1,3,11,5,4
3816,0,4,1,4,0,5,0,0,1,11,0,1,3,3,10,10,9,1,3,11,6,4
3817,0,4,1,4,0,5,0,0,1,11,0,1,3,3,10,10,9,1,3,11,6,7
3818,0,4,1,4,0,5,0,0,1,11,0,1,3,3,10,10,9,1,3,11,5,7
3819,0,4,1,4,0,5,0,0,1,11,0,1,3,3,10,13,9,1,3,11,6,4
3820,0,4,1,4,0,5,0,0,1,11,0,1,3,3,10,13,9,1,3,11,6,7
3821,0,4,1,4,0,5,0,0,1,11,0,1,3,3,10,1,9,1,3,11,6,4
3822,0,4,1,4,0,5,0,0,1,11,0,1,3,3,10,1,9,1,3,11,6,7
3823,0,4,1,4,0,5,0,0,1,11,0,1,3,3,10,1,9,1,3,11,5,1
3824,0,4,1,4,0,5,0,0,1,11,0,1,3,3,13,10,9,1,3,11,6,1
3825,0,4,1,4,0,5,0,0,1,11,0,1,3,3,13,10,9,1,3,11,6,4
3826,0,4,1,4,0,5,0,0,1,11,0,1,3,3,13,10,9,1,3,11,6,7
3827,0,4,1,4,0,5,0,0,1,11,0,1,3,3,13,10,9,1,3,11,5,1
3828,0,4,1,4,0,5,0,0,1,11,0,1,3,3,13,13,9,1,3,11,6,1
3829,0,4,1,4,0,5,0,0,1,11,0,1,3,3,13,13,9,1,3,11,6,7
3830,0,4,1,4,0,5,0,0,1,11,0,1,3,3,13,13,9,1,3,11,5,1
3831,0,4,1,4,0,5,0,0,1,11,0,1,3,3,13,13,9,1,3,11,5,4
3832,0,4,1,4,0,5,0,0,1,11,0,1,3,3,13,13,9,1,3,11,5,7
3833,0,4,1,4,0,5,0,0,1,11,0,1,3,3,13,1,9,1,3,11,6,4
3834,0,4,1,4,0,5,0,0,1,11,0,1,3,3,13,1,9,1,3,11,5,7
3835,0,4,1,4,0,5,0,0,1,11,0,1,3,3,1,10,9,1,3,11,6,1
3836,0,4,1,4,0,5,0,0,1,11,0,1,3,3,1,10,9,1,3,11,5,4
3837,0,4,1,4,0,5,0,0,1,11,0,1,3,3,1,13,9,1,3,11,6,7
3838,0,4,1,4,0,5,0,0,1,11,0,1,3,3,1,13,9,1,3,11,5,1
3839,0,4,1,4,0,5,0,0,1,11,0,1,3,3,1,13,9,1,3,11,5,7
3840,0,4,1,4,0,5,0,0,1,11,0,1,3,3,1,1,9,1,3,11,6,4
3841,0,4,1,4,0,5,0,0,1,11,0,1,3,3,1,1,9,1,3,11,5,1
3842,0,4,2,8,0,5,0,0,1,8,0,1,3,3,10,10,9,1,3,11,6,1
3843,0,4,2,8,0,5,0,0,1,8,0,1,3,3,10,10,9,1,3,11,6,4
3844,0,4,2,8,0,5,0,0,1,8,0,1,3,3,10,10,9,1,3,11,6,7
3845,0,4,2,8,0,5,0,0,1,8,0,1,3,3,10,10,9,1,3,11,5,1
3846,0,4,2,8,0,5,0,0,1,8,0,1,3,3,10,10,9,1,3,11,5,7
