MUID,Edible,CapShape,CapSurface,CapColor,Bruises,Odor,GillAttached,GillSpacingCrowded,GillSizeBroad,GillColor,StalkShapeEnlarging,StalkRoot,StalkSurfaceAboveRing,StalkSurfaceBelowRing,StalkColorAboveRing,StalkColorBelowRing,VeilColor,RingNumber,RingType,SporePrintColor,Population,Habitat
3749,No,Knobbed,Smooth,Brown,No,Spicy,No,No,No,Buff,No,Unknown,Silky,Silky,White,White,White,One,Evanescent,White,Several,Leaves
3750,No,Knobbed,Smooth,Brown,No,Spicy,No,No,No,Buff,No,Unknown,Silky,Silky,White,White,White,One,Evanescent,White,Several,Paths
3751,No,Knobbed,Smooth,Brown,No,Spicy,No,No,No,Buff,No,Unknown,Silky,Silky,White,White,White,One,Evanescent,White,Several,Woods
3752,No,Knobbed,Smooth,Brown,No,Spicy,No,No,No,Buff,No,Unknown,Silky,Silky,Pink,White,White,One,Evanescent,White,Several,Leaves
3753,No,Knobbed,Smooth,Brown,No,Spicy,No,No,No,Buff,No,Unknown,Silky,Silky,Pink,Pink,White,One,Evanescent,White,Several,Leaves
3754,No,Knobbed,Smooth,Brown,No,Spicy,No,No,No,Buff,No,Unknown,Silky,Silky,Pink,Pink,White,One,Evanescent,White,Several,Woods
3755,No,Knobbed,Scaly,Red,No,Foul,No,No,No,Buff,No,Unknown,Smooth,Smooth,White,White,White,One,Evanescent,White,Several,Leaves
3756,No,Knobbed,Scaly,Red,No,Foul,No,No,No,Buff,No,Unknown,Smooth,Smooth,White,White,White,One,Evanescent,White,Several,Woods
3757,No,Knobbed,Scaly,Red,No,Foul,No,No,No,Buff,No,Unknown,Smooth,Smooth,White,Pink,White,One,Evanescent,White,Several,Leaves
3758,No,Knobbed,Scaly,Red,No,Foul,No,No,No,Buff,No,Unknown,Smooth,Smooth,White,Pink,White,One,Evanescent,White,Several,Paths
3759,No,Knobbed,Scaly,Red,No,Foul,No,No,No,Buff,No,Unknown,Smooth,Smooth,Pink,White,White,One,Evanescent,White,Several,Leaves
3760,No,Knobbed,Scaly,Red,No,Foul,No,No,No,Buff,No,Unknown,Smooth,Smooth,Pink,White,White,One,Evanescent,White,Several,Paths
3761,No,Knobbed,Scaly,Red,No,Foul,No,No,No,Buff,No,Unknown,Smooth,Silky,White,White,White,One,Evanescent,White,Several,Paths
3762,No,Knobbed,Scaly,Red,No,Foul,No,No,No,Buff,No,Unknown,Smooth,Silky,White,White,White,One,Evanescent,White,Several,Woods
3763,No,Knobbed,Scaly,Red,No,Foul,No,No,No,Buff,No,Unknown,Smooth,Silky,White,Pink,White,One,Evanescent,White,Several,Paths
3764,No,Knobbed,Scaly,Red,No,Foul,No,No,No,Buff,No,Unknown,Smooth,Silky,Pink,White,White,One,Evanescent,White,Several,Paths
3765,No,Knobbed,Scaly,Red,No,Foul,No,No,No,Buff,No,Unknown,Smooth,Silky,Pink,White,White,One,Evanescent,White,Several,Woods
3766,No,Knobbed,Scaly,Red,No,Foul,No,No,No,Buff,No,Unknown,Smooth,Silky,Pink,Pink,White,One,Evanescent,White,Several,Leaves
3767,No,Knobbed,Scaly,Red,No,Foul,No,No,No,Buff,No,Unknown,Smooth,Silky,Pink,Pink,White,One,Evanescent,White,Several,Paths
3768,No,Knobbed,Scaly,Red,No,Foul,No,No,No,Buff,No,Unknown,Silky,Smooth,White,White,White,One,Evanescent,White,Several,Paths
3769,No,Knobbed,Scaly,Red,No,Foul,No,No,No,Buff,No,Unknown,Silky,Smooth,White,White,White,One,Evanescent,White,Several,Woods
3770,No,Knobbed,Scaly,Red,No,Foul,No,No,No,Buff,No,Unknown,Silky,Smooth,White,Pink,White,One,Evanescent,White,Several,Woods
3771,No,Knobbed,Scaly,Red,No,Foul,No,No,No,Buff,No,Unknown,Silky,Smooth,Pink,White,White,One,Evanescent,White,Several,Leaves
3772,No,Knobbed,Scaly,Red,No,Foul,No,No,No,Buff,No,Unknown,Silky,Smooth,Pink,White,White,One,Evanescent,White,Several,Paths
3773,No,Knobbed,Scaly,Red,No,Foul,No,No,No,Buff,No,Unknown,Silky,Smooth,Pink,Pink,White,One,Evanescent,White,Several,Leaves
3774,No,Knobbed,Scaly,Red,No,Foul,No,No,No,Buff,No,Unknown,Silky,Smooth,Pink,Pink,White,One,Evanescent,White,Several,Paths
3775,No,Knobbed,Scaly,Red,No,Foul,No,No,No,Buff,No,Unknown,Silky,Smooth,Pink,Pink,White,One,Evanescent,White,Several,Woods
3776,No,Knobbed,Scaly,Red,No,Foul,No,No,No,Buff,No,Unknown,Silky,Silky,White,White,White,One,Evanescent,White,Several,Paths
3777,No,Knobbed,Scaly,Red,No,Foul,No,No,No,Buff,No,Unknown,Silky,Silky,White,Pink,White,One,Evanescent,White,Several,Leaves
3778,No,Knobbed,Scaly,Red,No,Foul,No,No,No,Buff,No,Unknown,Silky,Silky,White,Pink,White,One,Evanescent,White,Several,Woods
3779,No,Knobbed,Scaly,Red,No,Foul,No,No,No,Buff,No,Unknown,Silky,Silky,Pink,White,White,One,Evanescent,White,Several,Leaves
3780,No,Knobbed,Scaly,Red,No,Foul,No,No,No,Buff,No,Unknown,Silky,Silky,Pink,White,White,One,Evanescent,White,Several,Woods
3781,No,Knobbed,Scaly,Red,No,Foul,No,No,No,Buff,No,Unknown,Silky,Silky,Pink,Pink,White,One,Evanescent,White,Several,Leaves
3782,No,Knobbed,Scaly,Red,No,Foul,No,No,No,Buff,No,Unknown,Silky,Silky,Pink,Pink,White,One,Evanescent,White,Several,Paths
3783,No,Knobbed,Scaly,Red,No,Fishy,No,No,No,Buff,No,Unknown,Smooth,Smooth,White,White,White,One,Evanescent,White,Several,Leaves
3784,No,Knobbed,Scaly,Red,No,Fishy,No,No,No,Buff,No,Unknown,Smooth,Smooth,White,White,White,One,Evanescent,White,Several,Paths
3785,No,Knobbed,Scaly,Red,No,Fishy,No,No,No,Buff,No,Unknown,Smooth,Smooth,White,Pink,White,One,Evanescent,White,Several,Leaves
3786,No,Knobbed,Scaly,Red,No,Fishy,No,No,No,Buff,No,Unknown,Smooth,Smooth,White,Pink,White,One,Evanescent,White,Several,Paths
3787,No,Knobbed,Scaly,Red,No,Fishy,No,No,No,Buff,No,Unknown,Smooth,Smooth,White,Pink,White,One,Evanescent,White,Several,Woods
3788,No,Knobbed,Scaly,Red,No,Fishy,No,No,No,Buff,No,Unknown,Smooth,Smooth,Pink,White,White,One,Evanescent,White,Several,Leaves
3789,No,Knobbed,Scaly,Red,No,Fishy,No,No,No,Buff,No,Unknown,Smooth,Smooth,Pink,White,White,One,Evanescent,White,Several,Paths
3790,No,Knobbed,Scaly,Red,No,Fishy,No,No,No,Buff,No,Unknown,Smooth,Smooth,Pink,Pink,White,One,Evanescent,White,Several,Leaves
3791,No,Knobbed,Scaly,Red,No,Fishy,No,No,No,Buff,No,Unknown,Smooth,Smooth,Pink,Pink,White,One,Evanescent,White,Several,Paths
3792,No,Knobbed,Scaly,Red,No,Fishy,No,No,No,Buff,No,Unknown,Smooth,Smooth,Pink,Pink,White,One,Evanescent,White,Several,Woods
3793,No,Knobbed,Scaly,Red,No,Fishy,No,No,No,Buff,No,Unknown,Smooth,Silky,White,White,White,One,Evanescent,White,Several,Leaves
3794,No,Knobbed,Scaly,Red,No,Fishy,No,No,No,Buff,No,Unknown,Smooth,Silky,White,White,White,One,Evanescent,White,Several,Woods
3795,No,Knobbed,Scaly,Red,No,Fishy,No,No,No,Buff,No,Unknown,Smooth,Silky,White,Pink,White,One,Evanescent,White,Several,Leaves
3796,No,Knobbed,Scaly,Red,No,Fishy,No,No,No,Buff,No,Unknown,Smooth,Silky,White,Pink,White,One,Evanescent,White,Several,Paths
3797,No,Knobbed,Scaly,Red,No,Fishy,No,No,No,Buff,No,Unknown,Smooth,Silky,White,Pink,White,One,Evanescent,White,Several,Woods
3798,No,Knobbed,Scaly,Red,No,Fishy,No,No,No,Buff,No,Unknown,Smooth,Silky,Pink,White,White,One,Evanescent,White,Several,Paths
3799,No,Knobbed,Scaly,Red,No,Fishy,No,No,No,Buff,No,Unknown,Smooth,Silky,Pink,White,White,One,Evanescent,White,Several,Woods
3800,No,Knobbed,Scaly,Red,No,Fishy,No,No,No,Buff,No,Unknown,Smooth,Silky,Pink,Pink,White,One,Evanescent,White,Several,Paths
3801,No,Knobbed,Scaly,Red,No,Fishy,No,No,No,Buff,No,Unknown,Silky,Smooth,White,White,White,One,Evanescent,White,Several,Leaves
3802,No,Knobbed,Scaly,Red,No,Fishy,No,No,No,Buff,No,Unknown,Silky,Smooth,White,White,White,One,Evanescent,White,Several,Woods
3803,No,Knobbed,Scaly,Red,No,Fishy,No,No,No,Buff,No,Unknown,Silky,Smooth,White,Pink,White,One,Evanescent,White,Several,Woods
3804,No,Knobbed,Scaly,Red,No,Fishy,No,No,No,Buff,No,Unknown,Silky,Smooth,Pink,White,White,One,Evanescent,White,Several,Woods
3805,No,Knobbed,Scaly,Red,No,Fishy,No,No,No,Buff,No,Unknown,Silky,Smooth,Pink,Pink,White,One,Evanescent,White,Several,Paths
3806,No,Knobbed,Scaly,Red,No,Fishy,No,No,No,Buff,No,Unknown,Silky,Silky,White,White,White,One,Evanescent,White,Several,Paths
3807,No,Knobbed,Scaly,Red,No,Fishy,No,No,No,Buff,No,Unknown,Silky,Silky,White,White,White,One,Evanescent,White,Several,Woods
3808,No,Knobbed,Scaly,Red,No,Fishy,No,No,No,Buff,No,Unknown,Silky,Silky,White,Pink,White,One,Evanescent,White,Several,Paths
3809,No,Knobbed,Scaly,Red,No,Fishy,No,No,No,Buff,No,Unknown,Silky,Silky,White,Pink,White,One,Evanescent,White,Several,Woods
3810,No,Knobbed,Scaly,Red,No,Fishy,No,No,No,Buff,No,Unknown,Silky,Silky,Pink,White,White,One,Evanescent,White,Several,Leaves
3811,No,Knobbed,Scaly,Red,No,Fishy,No,No,No,Buff,No,Unknown,Silky,Silky,Pink,Pink,White,One,Evanescent,White,Several,Leaves
3812,No,Knobbed,Scaly,Red,No,Fishy,No,No,No,Buff,No,Unknown,Silky,Silky,Pink,Pink,White,One,Evanescent,White,Several,Paths
3813,No,Knobbed,Scaly,Red,No,Fishy,No,No,No,Buff,No,Unknown,Silky,Silky,Pink,Pink,White,One,Evanescent,White,Several,Woods
3814,No,Knobbed,Scaly,Red,No,Spicy,No,No,No,Buff,No,Unknown,Smooth,Smooth,White,White,White,One,Evanescent,White,Several,Woods
3815,No,Knobbed,Scaly,Red,No,Spicy,No,No,No,Buff,No,Unknown,Smooth,Smooth,White,Pink,White,One,Evanescent,White,Several,Leaves
3816,No,Knobbed,Scaly,Red,No,Spicy,No,No,No,Buff,No,Unknown,Smooth,Smooth,White,Pink,White,One,Evanescent,White,Several,Paths
3817,No,Knobbed,Scaly,Red,No,Spicy,No,No,No,Buff,No,Unknown,Smooth,Smooth,Pink,White,White,One,Evanescent,White,Several,Paths
3818,No,Knobbed,Scaly,Red,No,Spicy,No,No,No,Buff,No,Unknown,Smooth,Smooth,Pink,Pink,White,One,Evanescent,White,Several,Paths
3819,No,Knobbed,Scaly,Red,No,Spicy,No,No,No,Buff,No,Unknown,Smooth,Silky,White,White,White,One,Evanescent,White,Several,Leaves
3820,No,Knobbed,Scaly,Red,No,Spicy,No,No,No,Buff,No,Unknown,Smooth,Silky,White,White,White,One,Evanescent,White,Several,Paths
3821,No,Knobbed,Scaly,Red,No,Spicy,No,No,No,Buff,No,Unknown,Smooth,Silky,White,Pink,White,One,Evanescent,White,Several,Paths
3822,No,Knobbed,Scaly,Red,No,Spicy,No,No,No,Buff,No,Unknown,Smooth,Silky,Pink,Pink,White,One,Evanescent,White,Several,Leaves
3823,No,Knobbed,Scaly,Red,No,Spicy,No,No,No,Buff,No,Unknown,Smooth,Silky,Pink,Pink,White,One,Evanescent,White,Several,Woods
3824,No,Knobbed,Scaly,Red,No,Spicy,No,No,No,Buff,No,Unknown,Silky,Smooth,White,White,White,One,Evanescent,White,Several,Woods
3825,No,Knobbed,Scaly,Red,No,Spicy,No,No,No,Buff,No,Unknown,Silky,Smooth,White,Pink,White,One,Evanescent,White,Several,Woods
3826,No,Knobbed,Scaly,Red,No,Spicy,No,No,No,Buff,No,Unknown,Silky,Smooth,Pink,White,White,One,Evanescent,White,Several,Leaves
3827,No,Knobbed,Scaly,Red,No,Spicy,No,No,No,Buff,No,Unknown,Silky,Smooth,Pink,Pink,White,One,Evanescent,White,Several,Woods
3828,No,Knobbed,Scaly,Red,No,Spicy,No,No,No,Buff,No,Unknown,Silky,Silky,White,White,White,One,Evanescent,White,Several,Paths
3829,No,Knobbed,Scaly,Red,No,Spicy,No,No,No,Buff,No,Unknown,Silky,Silky,Pink,White,White,One,Evanescent,White,Several,Leaves
3830,No,Knobbed,Scaly,Red,No,Spicy,No,No,No,Buff,No,Unknown,Silky,Silky,Pink,White,White,One,Evanescent,White,Several,Woods
3831,No,Knobbed,Scaly,Red,No,Spicy,No,No,No,Buff,No,Unknown,Silky,Silky,Pink,Pink,White,One,Evanescent,White,Several,Woods
3832,No,Knobbed,Scaly,Brown,No,Foul,No,No,No,Buff,No,Unknown,Smooth,Smooth,White,White,White,One,Evanescent,White,Several,Paths
3833,No,Knobbed,Scaly,Brown,No,Foul,No,No,No,Buff,No,Unknown,Smooth,Smooth,White,Pink,White,One,Evanescent,White,Several,Paths
3834,No,Knobbed,Scaly,Brown,No,Foul,No,No,No,Buff,No,Unknown,Smooth,Smooth,White,Pink,White,One,Evanescent,White,Several,Woods
3835,No,Knobbed,Scaly,Brown,No,Foul,No,No,No,Buff,No,Unknown,Smooth,Smooth,Pink,White,White,One,Evanescent,White,Several,Paths
3836,No,Knobbed,Scaly,Brown,No,Foul,No,No,No,Buff,No,Unknown,Smooth,Smooth,Pink,Pink,White,One,Evanescent,White,Several,Leaves
3837,No,Knobbed,Scaly,Brown,No,Foul,No,No,No,Buff,No,Unknown,Smooth,Smooth,Pink,Pink,White,One,Evanescent,White,Several,Paths
3838,No,Knobbed,Scaly,Brown,No,Foul,No,No,No,Buff,No,Unknown,Smooth,Silky,White,White,White,One,Evanescent,White,Several,Paths
3839,No,Knobbed,Scaly,Brown,No,Foul,No,No,No,Buff,No,Unknown,Smooth,Silky,White,Pink,White,One,Evanescent,White,Several,Woods
3840,No,Knobbed,Scaly,Brown,No,Foul,No,No,No,Buff,No,Unknown,Smooth,Silky,Pink,White,White,One,Evanescent,White,Several,Leaves
3841,No,Knobbed,Scaly,Brown,No,Foul,No,No,No,Buff,No,Unknown,Smooth,Silky,Pink,White,White,One,Evanescent,White,Several,Paths
3842,No,Knobbed,Scaly,Brown,No,Foul,No,No,No,Buff,No,Unknown,Smooth,Silky,Pink,Pink,White,One,Evanescent,White,Several,Leaves
3843,No,Knobbed,Scaly,Brown,No,Foul,No,No,No,Buff,No,Unknown,Smooth,Silky,Pink,Pink,White,One,Evanescent,White,Several,Paths
3844,No,Knobbed,Scaly,Brown,No,Foul,No,No,No,Buff,No,Unknown,Smooth,Silky,Pink,Pink,White,One,Evanescent,White,Several,Woods
3845,No,Knobbed,Scaly,Brown,No,Foul,No,No,No,Buff,No,Unknown,Silky,Smooth,White,White,White,One,Evanescent,White,Several,Leaves
3846,No,Knobbed,Scaly,Brown,No,Foul,No,No,No,Buff,No,Unknown,Silky,Smooth,White,White,White,One,Evanescent,White,Several,Paths
3847,No,Knobbed,Scaly,Brown,No,Foul,No,No,No,Buff,No,Unknown,Silky,Smooth,White,White,White,One,Evanescent,White,Several,Woods
3848,No,Knobbed,Scaly,Brown,No,Foul,No,No,No,Buff,No,Unknown,Silky,Smooth,White,Pink,White,One,Evanescent,White,Several,Leaves
3849,No,Knobbed,Scaly,Brown,No,Foul,No,No,No,Buff,No,Unknown,Silky,Smooth,White,Pink,White,One,Evanescent,White,Several,Woods
3850,No,Knobbed,Scaly,Brown,No,Foul,No,No,No,Buff,No,Unknown,Silky,Smooth,Pink,Pink,White,One,Evanescent,White,Several,Leaves
3851,No,Knobbed,Scaly,Brown,No,Foul,No,No,No,Buff,No,Unknown,Silky,Smooth,Pink,Pink,White,One,Evanescent,White,Several,Woods
3852,No,Knobbed,Scaly,Brown,No,Foul,No,No,No,Buff,No,Unknown,Silky,Silky,White,White,White,One,Evanescent,White,Several,Leaves
3853,No,Knobbed,Scaly,Brown,No,Foul,No,No,No,Buff,No,Unknown,Silky,Silky,White,White,White,One,Evanescent,White,Several,Paths
3854,No,Knobbed,Scaly,Brown,No,Foul,No,No,No,Buff,No,Unknown,Silky,Silky,White,Pink,White,One,Evanescent,White,Several,Leaves
3855,No,Knobbed,Scaly,Brown,No,Foul,No,No,No,Buff,No,Unknown,Silky,Silky,White,Pink,White,One,Evanescent,White,Several,Woods
3856,No,Knobbed,Scaly,Brown,No,Foul,No,No,No,Buff,No,Unknown,Silky,Silky,Pink,White,White,One,Evanescent,White,Several,Leaves
3857,No,Knobbed,Scaly,Brown,No,Foul,No,No,No,Buff,No,Unknown,Silky,Silky,Pink,White,White,One,Evanescent,White,Several,Paths
3858,No,Knobbed,Scaly,Brown,No,Foul,No,No,No,Buff,No,Unknown,Silky,Silky,Pink,Pink,White,One,Evanescent,White,Several,Woods
3859,No,Knobbed,Scaly,Brown,No,Fishy,No,No,No,Buff,No,Unknown,Smooth,Smooth,White,White,White,One,Evanescent,White,Several,Paths
3860,No,Knobbed,Scaly,Brown,No,Fishy,No,No,No,Buff,No,Unknown,Smooth,Smooth,White,Pink,White,One,Evanescent,White,Several,Leaves
3861,No,Knobbed,Scaly,Brown,No,Fishy,No,No,No,Buff,No,Unknown,Smooth,Smooth,Pink,White,White,One,Evanescent,White,Several,Leaves
3862,No,Knobbed,Scaly,Brown,No,Fishy,No,No,No,Buff,No,Unknown,Smooth,Smooth,Pink,White,White,One,Evanescent,White,Several,Woods
3863,No,Knobbed,Scaly,Brown,No,Fishy,No,No,No,Buff,No,Unknown,Smooth,Smooth,Pink,Pink,White,One,Evanescent,White,Several,Leaves
3864,No,Knobbed,Scaly,Brown,No,Fishy,No,No,No,Buff,No,Unknown,Smooth,Smooth,Pink,Pink,White,One,Evanescent,White,Several,Paths
3865,No,Knobbed,Scaly,Brown,No,Fishy,No,No,No,Buff,No,Unknown,Smooth,Smooth,Pink,Pink,White,One,Evanescent,White,Several,Woods
3866,No,Knobbed,Scaly,Brown,No,Fishy,No,No,No,Buff,No,Unknown,Smooth,Silky,White,Pink,White,One,Evanescent,White,Several,Leaves
3867,No,Knobbed,Scaly,Brown,No,Fishy,No,No,No,Buff,No,Unknown,Smooth,Silky,White,Pink,White,One,Evanescent,White,Several,Paths
3868,No,Knobbed,Scaly,Brown,No,Fishy,No,No,No,Buff,No,Unknown,Smooth,Silky,White,Pink,White,One,Evanescent,White,Several,Woods
3869,No,Knobbed,Scaly,Brown,No,Fishy,No,No,No,Buff,No,Unknown,Smooth,Silky,Pink,White,White,One,Evanescent,White,Several,Leaves
3870,No,Knobbed,Scaly,Brown,No,Fishy,No,No,No,Buff,No,Unknown,Smooth,Silky,Pink,Pink,White,One,Evanescent,White,Several,Paths
3871,No,Knobbed,Scaly,Brown,No,Fishy,No,No,No,Buff,No,Unknown,Silky,Smooth,White,White,White,One,Evanescent,White,Several,Leaves
3872,No,Knobbed,Scaly,Brown,No,Fishy,No,No,No,Buff,No,Unknown,Silky,Smooth,White,Pink,White,One,Evanescent,White,Several,Woods
3873,No,Knobbed,Scaly,Brown,No,Fishy,No,No,No,Buff,No,Unknown,Silky,Smooth,Pink,White,White,One,Evanescent,White,Several,Woods
3874,No,Knobbed,Scaly,Brown,No,Fishy,No,No,No,Buff,No,Unknown,Silky,Smooth,Pink,Pink,White,One,Evanescent,White,Several,Paths
3875,No,Knobbed,Scaly,Brown,No,Fishy,No,No,No,Buff,No,Unknown,Silky,Smooth,Pink,Pink,White,One,Evanescent,White,Several,Woods
3876,No,Knobbed,Scaly,Brown,No,Fishy,No,No,No,Buff,No,Unknown,Silky,Silky,White,White,White,One,Evanescent,White,Several,Paths
3877,No,Knobbed,Scaly,Brown,No,Fishy,No,No,No,Buff,No,Unknown,Silky,Silky,White,Pink,White,One,Evanescent,White,Several,Woods
3878,No,Knobbed,Scaly,Brown,No,Fishy,No,No,No,Buff,No,Unknown,Silky,Silky,Pink,White,White,One,Evanescent,White,Several,Leaves
3879,No,Knobbed,Scaly,Brown,No,Fishy,No,No,No,Buff,No,Unknown,Silky,Silky,Pink,White,White,One,Evanescent,White,Several,Woods
3880,No,Knobbed,Scaly,Brown,No,Fishy,No,No,No,Buff,No,Unknown,Silky,Silky,Pink,Pink,White,One,Evanescent,White,Several,Leaves
3881,No,Knobbed,Scaly,Brown,No,Fishy,No,No,No,Buff,No,Unknown,Silky,Silky,Pink,Pink,White,One,Evanescent,White,Several,Paths
3882,No,Knobbed,Scaly,Brown,No,Spicy,No,No,No,Buff,No,Unknown,Smooth,Smooth,White,White,White,One,Evanescent,White,Several,Leaves
3883,No,Knobbed,Scaly,Brown,No,Spicy,No,No,No,Buff,No,Unknown,Smooth,Smooth,White,White,White,One,Evanescent,White,Several,Woods
3884,No,Knobbed,Scaly,Brown,No,Spicy,No,No,No,Buff,No,Unknown,Smooth,Smooth,White,Pink,White,One,Evanescent,White,Several,Leaves
3885,No,Knobbed,Scaly,Brown,No,Spicy,No,No,No,Buff,No,Unknown,Smooth,Smooth,White,Pink,White,One,Evanescent,White,Several,Paths
3886,No,Knobbed,Scaly,Brown,No,Spicy,No,No,No,Buff,No,Unknown,Smooth,Smooth,White,Pink,White,One,Evanescent,White,Several,Woods
3887,No,Knobbed,Scaly,Brown,No,Spicy,No,No,No,Buff,No,Unknown,Smooth,Smooth,Pink,White,White,One,Evanescent,White,Several,Leaves
3888,No,Knobbed,Scaly,Brown,No,Spicy,No,No,No,Buff,No,Unknown,Smooth,Smooth,Pink,Pink,White,One,Evanescent,White,Several,Leaves
3889,No,Knobbed,Scaly,Brown,No,Spicy,No,No,No,Buff,No,Unknown,Smooth,Smooth,Pink,Pink,White,One,Evanescent,White,Several,Woods
3890,No,Knobbed,Scaly,Brown,No,Spicy,No,No,No,Buff,No,Unknown,Smooth,Silky,White,White,White,One,Evanescent,White,Several,Leaves
3891,No,Knobbed,Scaly,Brown,No,Spicy,No,No,No,Buff,No,Unknown,Smooth,Silky,White,White,White,One,Evanescent,White,Several,Woods
3892,No,Knobbed,Scaly,Brown,No,Spicy,No,No,No,Buff,No,Unknown,Smooth,Silky,White,Pink,White,One,Evanescent,White,Several,Leaves
3893,No,Knobbed,Scaly,Brown,No,Spicy,No,No,No,Buff,No,Unknown,Smooth,Silky,White,Pink,White,One,Evanescent,White,Several,Woods
3894,No,Knobbed,Scaly,Brown,No,Spicy,No,No,No,Buff,No,Unknown,Silky,Smooth,White,White,White,One,Evanescent,White,Several,Leaves
3895,No,Knobbed,Scaly,Brown,No,Spicy,No,No,No,Buff,No,Unknown,Silky,Smooth,White,White,White,One,Evanescent,White,Several,Paths
3896,No,Knobbed,Scaly,Brown,No,Spicy,No,No,No,Buff,No,Unknown,Silky,Smooth,White,Pink,White,One,Evanescent,White,Several,Leaves
3897,No,Knobbed,Scaly,Brown,No,Spicy,No,No,No,Buff,No,Unknown,Silky,Smooth,White,Pink,White,One,Evanescent,White,Several,Woods
3898,No,Knobbed,Scaly,Brown,No,Spicy,No,No,No,Buff,No,Unknown,Silky,Smooth,Pink,White,White,One,Evanescent,White,Several,Leaves
3899,No,Knobbed,Scaly,Brown,No,Spicy,No,No,No,Buff,No,Unknown,Silky,Smooth,Pink,Pink,White,One,Evanescent,White,Several,Woods
3900,No,Knobbed,Scaly,Brown,No,Spicy,No,No,No,Buff,No,Unknown,Silky,Silky,White,White,White,One,Evanescent,White,Several,Paths
3901,No,Knobbed,Scaly,Brown,No,Spicy,No,No,No,Buff,No,Unknown,Silky,Silky,White,Pink,White,One,Evanescent,White,Several,Leaves
3902,No,Knobbed,Scaly,Brown,No,Spicy,No,No,No,Buff,No,Unknown,Silky,Silky,White,Pink,White,One,Evanescent,White,Several,Woods
3903,No,Knobbed,Scaly,Brown,No,Spicy,No,No,No,Buff,No,Unknown,Silky,Silky,Pink,White,White,One,Evanescent,White,Several,Woods
3904,No,Knobbed,Scaly,Brown,No,Spicy,No,No,No,Buff,No,Unknown,Silky,Silky,Pink,Pink,White,One,Evanescent,White,Several,Leaves
3905,No,Knobbed,Scaly,Brown,No,Spicy,No,No,No,Buff,No,Unknown,Silky,Silky,Pink,Pink,White,One,Evanescent,White,Several,Paths
3906,No,Knobbed,Scaly,Brown,No,Spicy,No,No,No,Buff,No,Unknown,Silky,Silky,Pink,Pink,White,One,Evanescent,White,Several,Woods
3907,No,Convex,Scaly,Cinnamon,No,MUSTY,Yes,No,Yes,White,Yes,Club,Silky,Scaly,Cinnamon,Cinnamon,White,Zero,None,White,Clustered,Woods
3908,No,Convex,Scaly,Cinnamon,No,MUSTY,Yes,No,Yes,Yellow,Yes,Club,Silky,Scaly,Cinnamon,Cinnamon,White,Zero,None,White,Clustered,Woods
3909,No,Convex,Scaly,Brown,No,MUSTY,Yes,No,Yes,White,Yes,Club,Silky,Scaly,Cinnamon,Cinnamon,White,Zero,None,White,Clustered,Woods
3910,No,Convex,Scaly,Red,No,MUSTY,No,No,Yes,Yellow,Yes,Club,Silky,Scaly,Cinnamon,Cinnamon,White,Zero,None,White,Clustered,Woods
3911,No,Flat,Scaly,Cinnamon,No,MUSTY,Yes,No,Yes,Yellow,Yes,Club,Silky,Scaly,Cinnamon,Cinnamon,White,Zero,None,White,Clustered,Woods
3912,No,Flat,Scaly,Brown,No,MUSTY,No,No,Yes,Yellow,Yes,Club,Silky,Scaly,Cinnamon,Cinnamon,White,Zero,None,White,Clustered,Woods
3913,No,Flat,Scaly,Brown,No,MUSTY,Yes,No,Yes,Yellow,Yes,Club,Silky,Scaly,Cinnamon,Cinnamon,White,Zero,None,White,Clustered,Woods
3914,No,Flat,Scaly,Red,No,MUSTY,Yes,No,Yes,White,Yes,Club,Silky,Scaly,Cinnamon,Cinnamon,White,Zero,None,White,Clustered,Woods
3915,No,Flat,Scaly,Red,No,MUSTY,Yes,No,Yes,Yellow,Yes,Club,Silky,Scaly,Cinnamon,Cinnamon,White,Zero,None,White,Clustered,Woods
3916,No,Flat,Scaly,Brown,No,MUSTY,Yes,No,Yes,White,Yes,Club,Silky,Scaly,Cinnamon,Cinnamon,White,Zero,None,White,Clustered,Woods
3917,No,Flat,Scaly,Brown,No,MUSTY,Yes,No,Yes,Yellow,Yes,Club,Silky,Scaly,Cinnamon,Cinnamon,White,Zero,None,White,Clustered,Woods
3918,No,Knobbed,Scaly,Cinnamon,No,MUSTY,No,No,Yes,White,Yes,Club,Silky,Scaly,Cinnamon,Cinnamon,White,Zero,None,White,Clustered,Woods
3919,No,Knobbed,Scaly,Cinnamon,No,MUSTY,Yes,No,Yes,White,Yes,Club,Silky,Scaly,Cinnamon,Cinnamon,White,Zero,None,White,Clustered,Woods
3920,No,Knobbed,Scaly,Cinnamon,No,MUSTY,Yes,No,Yes,Yellow,Yes,Club,Silky,Scaly,Cinnamon,Cinnamon,White,Zero,None,White,Clustered,Woods
3921,No,Knobbed,Scaly,Brown,No,MUSTY,Yes,No,Yes,White,Yes,Club,Silky,Scaly,Cinnamon,Cinnamon,White,Zero,None,White,Clustered,Woods
3922,No,Knobbed,Scaly,Brown,No,MUSTY,No,No,Yes,White,Yes,Club,Silky,Scaly,Cinnamon,Cinnamon,White,Zero,None,White,Clustered,Woods
3923,No,Knobbed,Scaly,Brown,No,MUSTY,No,No,Yes,Yellow,Yes,Club,Silky,Scaly,Cinnamon,Cinnamon,White,Zero,None,White,Clustered,Woods
